Gateway Name,Gateway SN,Gateway IP Address,Gateway MAC Address,Device Name,Device Local ID,Device Type ID,Device Type Name,Logging Interval,Historical Intervals
Schneider Gateway,53005961,192.168.0.111,00:80:67:82:4B:6B,bcpm,1,150,BCPM-Model A,5,0

,,,Topic ID 1,Topic ID 2,Topic ID 3,Topic ID 4,Topic ID 5,Topic ID 6,Topic ID 7,Topic ID 8,Topic ID 9,Topic ID 10,Topic ID 11,Topic ID 12,Topic ID 13,Topic ID 14,Topic ID 15,Topic ID 16,Topic ID 17,Topic ID 18,Topic ID 19,Topic ID 20,Topic ID 21,Topic ID 22,Topic ID 23,Topic ID 24
,,,1621,1021,1621,1042,1621,1621,1621,1621,1621,1621,1621,1621,1621,1621,1621,1621,1621,1621,1621,1621,1621,1621,1621,1621

Error,UTC Offset (Minutes),Local Time Stamp,Auxillary Real Energy (kWh),Auxillary Voltage L-N Avg,Microwave Real Energy (kWh),Exterior Lights Real Power Total (kW),Range 1 Real Energy (kWh),Bedroom Real Energy (kWh),Range 2 Real Energy (kWh),Flex Room Real Energy (kWh),Water Heater 1 Real Energy (kWh),Great Room Real Energy (kWh),water Heater 2 Real Energy (kWh),Interior Lights Real Energy (kWh),Dryer 1 Real Energy (kWh),Exterior Lights Real Energy (kWh),Dryer 2 Real Energy (kWh),CERV Real Energy (kWh),Bathroom Real Energy (kWh),Washing Machine Real Energy (kWh),Kitchen 1 Real Energy (kWh),Inverter 1 Real Energy (kWh),Kitchen 2 Real Energy (kWh),Fridge Real Energy (kWh),Inverter 2 Real Energy (kWh),Dishwasher Real Energy (kWh)
0,-360,2011-09-24 08:30:00,27.971,120.1,.231,0,1.032,.174,1.033,11.004,4.141,1.038,4.148,4.944,0,.472,0,25.772,0000.000,1.591,3.011,0,.166,3.064,0,.767
0,-360,2011-09-24 08:35:00,28.007,119.9,.231,0,1.032,.174,1.033,11.036,4.141,1.038,4.148,4.944,0,.472,0,25.830,0000.000,1.591,3.015,0,.166,3.064,0,.768
0,-360,2011-09-24 08:40:00,28.050,120.1,.231,0,1.032,.174,1.033,11.049,4.141,1.038,4.148,4.944,0,.472,0,25.887,0000.000,1.591,3.019,0,.166,3.064,0,.769
0,-360,2011-09-24 08:45:00,28.105,120.1,.231,0,1.032,.174,1.033,11.062,4.141,1.038,4.148,4.944,0,.472,0,25.945,0000.000,1.591,3.022,0,.166,3.064,0,.770
0,-360,2011-09-24 08:50:00,28.174,120.1,.231,0,1.032,.174,1.033,11.094,4.141,1.038,4.148,4.944,0,.472,0,26.003,0000.000,1.591,3.026,0,.166,3.064,0,.771
0,-360,2011-09-24 08:55:00,28.254,120.0,.231,0,1.032,.174,1.033,11.109,4.141,1.038,4.148,4.944,0,.472,0,26.060,0000.000,1.591,3.029,0,.166,3.064,0,.771
0,-360,2011-09-24 09:00:00,28.337,120.0,.231,0,1.032,.174,1.033,11.120,4.141,1.038,4.148,4.944,0,.472,0,26.118,0000.000,1.591,3.033,0,.166,3.065,0,.772
0,-360,2011-09-24 09:05:00,28.398,120.0,.231,0,1.032,.174,1.033,11.153,4.141,1.038,4.148,4.944,0,.472,0,26.178,0000.000,1.591,3.037,0,.166,3.075,0,.773
0,-360,2011-09-24 09:10:00,28.468,119.9,.231,0,1.032,.174,1.033,11.167,4.141,1.038,4.148,4.944,0,.472,0,26.240,0000.000,1.591,3.041,0,.166,3.085,0,.774
0,-360,2011-09-24 09:15:00,28.531,120.0,.231,0,1.032,.174,1.033,11.177,4.141,1.038,4.148,4.944,0,.472,0,26.291,0000.000,1.591,3.044,0,.166,3.092,0,.775
0,-360,2011-09-24 09:20:00,28.587,120.0,.231,0,1.032,.174,1.033,11.208,4.141,1.038,4.148,4.944,0,.472,0,26.349,0000.000,1.591,3.048,0,.166,3.097,0,.775
0,-360,2011-09-24 09:25:00,28.640,120.0,.231,0,1.032,.174,1.033,11.225,4.141,1.038,4.148,4.944,0,.472,0,26.406,0000.000,1.591,3.051,0,.166,3.097,0,.776
0,-360,2011-09-24 09:30:00,28.694,120.1,.231,0,1.032,.174,1.033,11.234,4.141,1.038,4.148,4.944,0,.472,0,26.464,0000.000,1.591,3.055,0,.166,3.097,0,.777
0,-360,2011-09-24 09:35:00,28.750,120.0,.231,0,1.032,.174,1.033,11.266,4.141,1.038,4.148,4.944,0,.472,0,26.521,0000.000,1.591,3.059,0,.166,3.097,0,.778
0,-360,2011-09-24 09:40:00,28.802,120.0,.231,0,1.032,.174,1.033,11.287,4.141,1.038,4.148,4.944,0,.472,0,26.579,0000.000,1.591,3.062,0,.166,3.097,0,.779
0,-360,2011-09-24 09:45:00,28.854,120.1,.231,0,1.032,.174,1.033,11.292,4.141,1.038,4.148,4.944,0,.472,0,26.637,0000.000,1.591,3.066,0,.166,3.097,0,.780
0,-360,2011-09-24 09:50:00,28.909,120.1,.231,0,1.032,.174,1.033,11.323,4.141,1.038,4.148,4.944,0,.472,0,26.694,0000.000,1.591,3.070,0,.166,3.097,0,.780
0,-360,2011-09-24 09:55:00,28.964,119.9,.231,0,1.032,.174,1.033,11.353,4.141,1.038,4.148,4.944,0,.472,0,26.752,0000.000,1.591,3.073,0,.166,3.097,0,.781
0,-360,2011-09-24 10:00:00,29.026,120.1,.231,0,1.032,.174,1.033,11.356,4.141,1.038,4.148,4.944,0,.472,0,26.808,0000.000,1.591,3.077,0,.166,3.102,0,.782
0,-360,2011-09-24 10:05:00,29.113,120.0,.231,0,1.032,.174,1.033,11.369,4.141,1.041,4.148,4.944,0,.472,0,26.808,0000.000,1.591,3.081,0,.166,3.111,0,.783
0,-360,2011-09-24 10:10:00,29.216,120.2,.231,0,1.032,.174,1.033,11.369,4.141,1.046,4.148,4.944,0,.472,0,26.808,0000.000,1.591,3.084,0,.166,3.120,0,.784
0,-360,2011-09-24 10:15:00,29.318,120.0,.231,0,1.032,.174,1.033,11.369,4.141,1.051,4.148,4.944,0,.472,0,26.808,0000.000,1.591,3.088,0,.166,3.129,0,.784
0,-360,2011-09-24 10:20:00,29.407,120.0,.231,0,1.032,.174,1.033,11.369,4.141,1.056,4.148,4.944,0,.472,0,26.808,0000.000,1.591,3.092,0,.166,3.132,0,.785
0,-360,2011-09-24 10:25:00,29.478,120.1,.231,0,1.032,.174,1.033,11.369,4.141,1.060,4.148,4.944,0,.472,0,26.808,0000.000,1.591,3.095,0,.166,3.132,0,.786
0,-360,2011-09-24 10:30:00,29.558,120.0,.231,0,1.032,.174,1.033,11.369,4.141,1.064,4.148,4.944,0,.472,0,26.808,0000.000,1.591,3.099,0,.166,3.132,0,.787
0,-360,2011-09-24 10:35:00,29.623,120.1,.231,0,1.032,.174,1.033,11.369,4.141,1.069,4.148,4.944,0,.472,0,26.808,0000.000,1.591,3.103,0,.166,3.132,0,.788
0,-360,2011-09-24 10:40:00,29.689,120.0,.231,0,1.032,.174,1.033,11.369,4.141,1.075,4.148,4.944,0,.472,0,26.808,0000.000,1.591,3.107,0,.166,3.132,0,.788
0,-360,2011-09-24 10:45:00,29.760,120.1,.231,0,1.032,.174,1.033,11.369,4.141,1.078,4.148,4.944,0,.472,0,26.808,0000.000,1.591,3.110,0,.166,3.132,0,.789
0,-360,2011-09-24 10:50:00,29.841,120.1,.231,0,1.032,.174,1.033,11.369,4.141,1.083,4.148,4.944,0,.472,0,26.808,0000.000,1.591,3.114,0,.166,3.141,0,.790
0,-360,2011-09-24 10:55:00,29.922,120.0,.231,0,1.032,.174,1.033,11.369,4.141,1.088,4.148,4.944,0,.472,0,26.808,0000.000,1.591,3.118,0,.166,3.150,0,.791
0,-360,2011-09-24 11:00:00,29.988,120.1,.231,0,1.032,.174,1.033,11.369,4.141,1.093,4.148,4.944,0,.472,0,26.808,0000.000,1.591,3.121,0,.166,3.159,0,.792
0,-360,2011-09-24 11:05:00,30.056,120.1,.231,0,1.032,.174,1.033,11.369,4.141,1.097,4.148,4.944,0,.472,0,26.808,0000.000,1.591,3.125,0,.166,3.167,0,.792
0,-360,2011-09-24 11:10:00,30.135,120.0,.231,0,1.032,.174,1.033,11.369,4.141,1.102,4.148,4.944,0,.472,0,26.808,0000.000,1.591,3.129,0,.166,3.167,0,.793
0,-360,2011-09-24 11:15:00,30.218,120.1,.231,0,1.032,.174,1.033,11.369,4.141,1.107,4.148,4.944,0,.472,0,26.808,0000.000,1.591,3.133,0,.166,3.167,0,.794
0,-360,2011-09-24 11:20:00,30.310,120.1,.231,0,1.032,.174,1.033,11.369,4.141,1.111,4.148,4.944,0,.472,0,26.808,0000.000,1.591,3.136,0,.166,3.167,0,.795
0,-360,2011-09-24 11:25:00,30.411,120.1,.231,0,1.032,.174,1.033,11.369,4.141,1.115,4.148,4.947,0,.474,0,26.808,0000.000,1.591,3.140,0,.166,3.167,0,.796
0,-360,2011-09-24 11:30:00,30.508,120.1,.231,0,1.032,.174,1.033,11.369,4.141,1.120,4.148,4.951,0,.474,0,26.808,0000.000,1.591,3.143,0,.166,3.167,0,.796
0,-360,2011-09-24 11:35:00,30.599,120.1,.231,0,1.032,.174,1.033,11.369,4.141,1.125,4.148,4.954,0,.474,0,26.808,0000.000,1.591,3.147,0,.166,3.167,0,.797
0,-360,2011-09-24 11:40:00,30.666,120.0,.231,0,1.032,.174,1.033,11.369,4.141,1.130,4.148,4.958,0,.474,0,26.808,0000.000,1.591,3.150,0,.166,3.173,0,.798
0,-360,2011-09-24 11:45:00,30.753,120.1,.231,0,1.032,.174,1.033,11.369,4.141,1.134,4.148,4.962,0,.474,0,26.808,0000.000,1.591,3.153,0,.166,3.182,0,.799
0,-360,2011-09-24 11:50:00,30.837,120.0,.231,0,1.032,.174,1.033,11.369,4.141,1.139,4.148,4.966,0,.474,0,26.808,0000.000,1.591,3.156,0,.166,3.191,0,.800
0,-360,2011-09-24 11:55:00,30.960,120.2,.231,0,1.032,.174,1.033,11.369,4.141,1.144,4.148,4.969,0,.474,0,26.808,0000.000,1.591,3.160,0,.166,3.200,0,.801
0,-360,2011-09-24 12:00:00,31.075,120.1,.231,0,1.032,.174,1.033,11.369,4.141,1.148,4.148,4.973,0,.474,0,26.808,0000.000,1.591,3.163,0,.166,3.203,0,.801
0,-360,2011-09-24 12:05:00,31.162,120.1,.231,0,1.032,.174,1.033,11.369,4.141,1.153,4.148,4.977,0,.474,0,26.808,0000.000,1.591,3.166,0,.166,3.203,0,.802
0,-360,2011-09-24 12:10:00,31.271,120.1,.231,0,1.032,.174,1.033,11.369,4.141,1.158,4.148,4.981,0,.474,0,26.808,0000.000,1.591,3.169,0,.166,3.203,0,.803
0,-360,2011-09-24 12:15:00,31.404,120.0,.231,0,1.032,.174,1.033,11.369,4.141,1.163,4.148,4.984,0,.474,0,26.808,0000.000,1.591,3.173,0,.166,3.203,0,.804
0,-360,2011-09-24 12:20:00,31.534,120.2,.231,0,1.032,.174,1.033,11.369,4.141,1.168,4.148,4.988,0,.474,0,26.808,0000.000,1.591,3.176,0,.166,3.203,0,.805
0,-360,2011-09-24 12:25:00,31.624,120.1,.231,0,1.032,.174,1.033,11.369,4.141,1.173,4.148,4.992,0,.474,0,26.808,0000.000,1.591,3.179,0,.166,3.203,0,.805
0,-360,2011-09-24 12:30:00,31.710,120.0,.231,0,1.032,.174,1.033,11.369,4.147,1.177,4.154,4.996,0,.474,0,26.808,0000.000,1.591,3.183,0,.166,3.203,0,.806
0,-360,2011-09-24 12:35:00,31.776,120.0,.231,0,1.032,.174,1.033,11.369,4.171,1.182,4.178,5.000,0,.474,0,26.808,0000.000,1.591,3.186,0,.166,3.203,0,.807
0,-360,2011-09-24 12:40:00,31.883,120.0,.231,0,1.032,.174,1.033,11.369,4.196,1.186,4.203,5.003,0,.474,0,26.808,0000.000,1.591,3.189,0,.166,3.213,0,.808
0,-360,2011-09-24 12:45:00,31.943,119.8,.231,0,1.032,.174,1.033,11.369,4.221,1.190,4.228,5.008,0,.474,0,26.808,0000.000,1.591,3.193,0,.166,3.222,0,.809
0,-360,2011-09-24 12:50:00,31.991,120.0,.231,0,1.032,.174,1.033,11.369,4.246,1.195,4.253,5.012,0,.474,0,26.808,0000.000,1.591,3.196,0,.166,3.231,0,.809
0,-360,2011-09-24 12:55:00,32.072,120.1,.231,0,1.032,.174,1.033,11.369,4.271,1.200,4.278,5.016,0,.474,0,26.808,0000.000,1.591,3.199,0,.166,3.238,0,.810
0,-360,2011-09-24 13:00:00,32.185,120.1,.231,0,1.032,.174,1.033,11.369,4.287,1.205,4.294,5.020,0,.474,0,26.808,0000.000,1.591,3.203,0,.166,3.238,0,.811
0,-360,2011-09-24 13:05:00,32.309,120.1,.231,0,1.032,.174,1.033,11.369,4.287,1.209,4.294,5.024,0,.474,0,26.808,0000.000,1.591,3.206,0,.166,3.238,0,.812
0,-360,2011-09-24 13:10:00,32.419,120.1,.231,0,1.032,.174,1.033,11.369,4.287,1.214,4.294,5.027,0,.474,0,26.808,0000.000,1.591,3.209,0,.166,3.238,0,.813
0,-360,2011-09-24 13:15:00,32.531,120.1,.231,0,1.032,.174,1.033,11.369,4.287,1.219,4.294,5.031,0,.474,0,26.808,0000.000,1.591,3.213,0,.166,3.238,0,.813
0,-360,2011-09-24 13:20:00,32.640,120.1,.231,0,1.032,.174,1.033,11.369,4.287,1.224,4.294,5.036,0,.474,0,26.808,0000.000,1.591,3.216,0,.166,3.238,0,.814
0,-360,2011-09-24 13:25:00,32.728,120.1,.231,0,1.032,.174,1.033,11.369,4.287,1.227,4.294,5.041,0,.474,0,26.808,0000.000,1.591,3.219,0,.166,3.238,0,.815
0,-360,2011-09-24 13:30:00,32.842,120.2,.231,0,1.032,.174,1.033,11.369,4.287,1.232,4.294,5.045,0,.474,0,26.808,0000.000,1.591,3.222,0,.166,3.238,0,.816
0,-360,2011-09-24 13:35:00,33.001,120.2,.231,0,1.032,.174,1.033,11.369,4.287,1.237,4.294,5.048,0,.474,0,26.808,0000.000,1.591,3.226,0,.166,3.245,0,.817
0,-360,2011-09-24 13:40:00,33.190,120.2,.231,0,1.032,.174,1.033,11.369,4.287,1.242,4.294,5.052,0,.474,0,26.808,0000.000,1.591,3.229,0,.166,3.254,0,.817
0,-360,2011-09-24 13:45:00,33.399,120.2,.231,0,1.032,.174,1.033,11.369,4.287,1.247,4.294,5.056,0,.474,0,26.808,0000.000,1.591,3.232,0,.166,3.263,0,.818
0,-360,2011-09-24 13:50:00,33.631,120.2,.231,0,1.032,.174,1.033,11.369,4.287,1.252,4.294,5.060,0,.474,0,26.808,0000.000,1.591,3.236,0,.166,3.272,0,.819
0,-360,2011-09-24 13:55:00,33.873,120.3,.231,0,1.032,.174,1.033,11.369,4.287,1.257,4.294,5.065,0,.474,0,26.808,0000.000,1.591,3.239,0,.166,3.274,0,.820
0,-360,2011-09-24 14:00:00,34.097,120.3,.231,0,1.032,.174,1.033,11.369,4.287,1.262,4.294,5.069,0,.474,0,26.808,0000.000,1.591,3.242,0,.166,3.274,0,.821
0,-360,2011-09-24 14:05:00,34.221,120.1,.231,0,1.032,.174,1.033,11.369,4.287,1.267,4.294,5.073,0,.474,0,26.808,0000.000,1.591,3.246,0,.166,3.274,0,.821
0,-360,2011-09-24 14:10:00,34.362,120.2,.231,0,1.032,.174,1.033,11.369,4.287,1.272,4.294,5.077,0,.474,0,26.808,0000.000,1.591,3.249,0,.166,3.274,0,.822
0,-360,2011-09-24 14:15:00,34.528,120.2,.231,0,1.032,.174,1.033,11.369,4.287,1.276,4.294,5.081,0,.474,0,26.808,0000.000,1.591,3.252,0,.166,3.274,0,.823
0,-360,2011-09-24 14:20:00,34.785,120.3,.231,0,1.032,.174,1.033,11.369,4.287,1.278,4.294,5.084,0,.474,0,26.808,0000.000,1.591,3.256,0,.166,3.274,0,.824
0,-360,2011-09-24 14:25:00,35.118,120.2,.231,0,1.032,.174,1.033,11.369,4.287,1.280,4.294,5.088,0,.474,0,26.808,0000.000,1.591,3.259,0,.166,3.274,0,.825
0,-360,2011-09-24 14:30:00,35.408,120.5,.231,0,1.032,.174,1.033,11.369,4.287,1.282,4.294,5.092,0,.474,0,26.808,0000.000,1.591,3.262,0,.166,3.278,0,.825
0,-360,2011-09-24 14:35:00,35.706,120.4,.231,0,1.032,.174,1.033,11.369,4.287,1.287,4.294,5.096,0,.474,0,26.808,0000.000,1.591,3.265,0,.166,3.287,0,.826
